0.027,0.654,0,0.43039,-0.18003
0.034,0.425,0.02,0.29992,0.00039933
0.035,0.293,0.017,0.030662,0.04153
0.035,0.013,-0.012,0.61772,0.00056242
0.028,-0.209,-0.01,1,-0.17881
-0.015,-0.335,-0.022,0.33336,-0.17344
0.007,-0.528,0.027,0.30506,0.01258
-0.008,-0.594,-0.019,0.043984,0.1716
-0,-0.595,-0.019,0.13303,-0.15461
-0.006,-0.368,0.027,0.054793,0.020933
-0.006,-0.321,0.027,0.06896,0.15183
-0,-0.113,0.03,0.064467,-0.017105
-0,-0.074,0.029,0.1698,-0.0056765
-0,-0.035,0.028,0.036825,0.02137
