0.027,0.654,0,0.78177,0.19732
0.034,0.425,0.02,0.43345,0.20221
0.035,0.293,0.017,0.40409,-0.090385
0.035,0.013,-0.012,0.42982,0.18481
0.028,-0.209,-0.01,1,0.19592
-0.015,-0.335,-0.022,0.21279,0.22489
0.007,-0.528,0.027,0.36155,-0.091397
-0.008,-0.594,-0.019,0.073111,-0.074836
-0,-0.595,-0.019,0.26505,-0.054832
-0.006,-0.368,0.027,0.08148,0.17924
-0.006,-0.321,0.027,0.10761,0.20404
-0,-0.113,0.03,0.029749,-0.11663
-0,-0.074,0.029,0.14958,-0.083539
-0,-0.035,0.028,0.10229,-0.069286
